,date,region,state,cases,newCases,deaths,ML_TYPE,Y_PREDICTED,Y_ORIGINAL,ABS_ERROR,ABS_PERCENT_ERROR,SQUARED_ERROR,ROOT_SQUARED_ERROR
1539,2020-05-09,Sudeste,Minas Gerais,3123,180,118,TEST,2381.6885,3123,741.3115234375,23.737160532740955,549542.7747812271,741.3115234375
1540,2020-05-09,Sudeste,Rio de Janeiro,16929,1188,1653,TEST,13521.417,16929,3407.5830078125,20.12867273797921,11611621.955132484,3407.5830078125
1541,2020-05-09,Sudeste,Sí£o Paulo,44411,2581,3608,TEST,31689.41,44411,12721.58984375,28.64513261072707,161838848.15260315,12721.58984375
1542,2020-05-09,Sul,Paraníç,1785,74,107,TEST,1897.7842,1785,112.7841796875,6.31844143907563,12720.271187782288,112.7841796875
1543,2020-05-09,Sul,Rio Grande do Sul,2493,46,95,TEST,1869.008,2493,623.991943359375,25.029761065358002,389365.94537740946,623.991943359375
1544,2020-05-09,Sul,Santa Catarina,3372,167,64,TEST,2055.0947,3372,1316.9052734375,39.054130291740805,1734239.4992074966,1316.9052734375
1545,2020-05-10,Centro-Oeste,Distrito Federal,2682,106,42,TEST,1610.4728,2682,1071.5272216796875,39.95254368678924,1148170.5868005902,1071.5272216796875
1546,2020-05-10,Centro-Oeste,Goiíçs,1093,24,47,TEST,2389.6865,1093,1296.6865234375,118.63554651761207,1681395.9400644302,1296.6865234375
1547,2020-05-10,Centro-Oeste,Mato Grosso,519,17,18,TEST,1181.6508,519,662.6507568359375,127.67837318611512,439106.02553524077,662.6507568359375
1548,2020-05-10,Centro-Oeste,Mato Grosso do Sul,362,16,11,TEST,655.6191,362,293.61907958984375,81.11024298061982,86212.163899187,293.61907958984375
1549,2020-05-10,Nordeste,Alagoas,2258,86,126,TEST,1531.2867,2258,726.7132568359375,32.18393520088297,528112.1576610953,726.7132568359375
1550,2020-05-10,Nordeste,Bahia,5558,384,202,TEST,4659.9966,5558,898.00341796875,16.156952464353186,806410.1386835575,898.00341796875
1551,2020-05-10,Nordeste,Cearíç,16692,813,1114,TEST,8307.118,16692,8384.8818359375,50.23293695145878,70306243.40263462,8384.8818359375
1552,2020-05-10,Nordeste,Maranhí£o,7599,834,379,TEST,1917.1189,7599,5681.881103515625,74.77143181360212,32283772.874487936,5681.881103515625
1553,2020-05-10,Nordeste,Paraí_ba,2341,185,135,TEST,1416.2194,2341,924.7806396484375,39.5036582506808,855219.2314685732,924.7806396484375
1554,2020-05-10,Nordeste,Pernambuco,13275,805,1047,TEST,3990.2512,13275,9284.748779296875,69.94161039018361,86206559.89465481,9284.748779296875
1555,2020-05-10,Nordeste,Piauí_,1278,45,42,TEST,4147.9087,1278,2869.90869140625,224.56249541519952,8236375.897009134,2869.90869140625
1556,2020-05-10,Nordeste,Rio Grande do Norte,1928,9,88,TEST,2869.617,1928,941.616943359375,48.839053078805755,886642.4680214524,941.616943359375
1557,2020-05-10,Nordeste,Sergipe,1771,183,34,TEST,56.02852,1771,1714.9714813232422,96.83633434913847,2941127.1817520354,1714.9714813232422
1558,2020-05-10,Norte,Acre,1447,112,41,TEST,3158.2444,1447,1711.244384765625,118.26153315588286,2928357.3443918824,1711.244384765625
1559,2020-05-10,Norte,Amapíç,2613,120,72,TEST,5582.0356,2613,2969.03564453125,113.62555088141026,8815172.658497095,2969.03564453125
1560,2020-05-10,Norte,Amazonas,12599,674,1004,TEST,5288.971,12599,7310.02880859375,58.02070647348004,53436521.18247056,7310.02880859375
1561,2020-05-10,Norte,Paríç,7256,481,652,TEST,4515.616,7256,2740.3837890625,37.76714152511715,7509703.3113565445,2740.3837890625
1562,2020-05-10,Norte,RondíÇnia,1302,39,43,TEST,887.62994,1302,414.37005615234375,31.82565715455789,171702.5434356965,414.37005615234375
1563,2020-05-10,Norte,Roraima,1290,88,21,TEST,807.73364,1290,482.266357421875,37.38498894743217,232580.8395009637,482.266357421875
1564,2020-05-10,Norte,Tocantins,688,116,11,TEST,643.3409,688,44.65911865234375,6.491150966910428,1994.4368788041174,44.65911865234375
1565,2020-05-10,Sudeste,Espí_rito Santo,4599,187,181,TEST,3373.8164,4599,1225.18359375,26.640217302674493,1501074.838394165,1225.18359375
1566,2020-05-10,Sudeste,Minas Gerais,3237,114,119,TEST,2395.0466,3237,841.953369140625,26.010298706846616,708885.4758072495,841.953369140625
1567,2020-05-10,Sudeste,Rio de Janeiro,17062,133,1714,TEST,13964.293,17062,3097.70703125,18.15559155579651,9595788.851455688,3097.70703125
1568,2020-05-10,Sudeste,Sí£o Paulo,45444,1033,3709,TEST,32254.953,45444,13189.046875,29.02263637663938,173950957.47094727,13189.046875
1569,2020-05-10,Sul,Paraníç,1835,50,109,TEST,2015.0048,1835,180.0047607421875,9.809523746168257,32401.713889852166,180.0047607421875
1570,2020-05-10,Sul,Rio Grande do Sul,2542,49,97,TEST,1877.1642,2542,664.8358154296875,26.154044666785502,442006.6614780575,664.8358154296875
1571,2020-05-10,Sul,Santa Catarina,3429,57,65,TEST,2125.675,3429,1303.324951171875,38.008893297517496,1698655.9283471704,1303.324951171875
1572,2020-05-11,Centro-Oeste,Distrito Federal,2783,101,44,TEST,1629.6676,2783,1153.3323974609375,41.44205524473365,1330175.619032994,1153.3323974609375
1573,2020-05-11,Centro-Oeste,Goiíçs,1100,7,49,TEST,2500.6265,1100,1400.62646484375,127.3296786221591,1961754.4940207005,1400.62646484375
1574,2020-05-11,Centro-Oeste,Mato Grosso,541,22,19,TEST,1334.0563,541,793.0562744140625,146.59080857930914,628938.2543875128,793.0562744140625
1575,2020-05-11,Centro-Oeste,Mato Grosso do Sul,385,23,11,TEST,775.21,385,390.21002197265625,101.3532524604302,152263.86124790087,390.21002197265625
1576,2020-05-11,Nordeste,Alagoas,2343,85,138,TEST,1608.6534,2343,734.3465576171875,31.342149279436086,539264.8666842133,734.3465576171875
1577,2020-05-11,Nordeste,Bahia,5808,250,211,TEST,4852.184,5808,955.81591796875,16.456885639957818,913584.0690424442,955.81591796875
1578,2020-05-11,Nordeste,Cearíç,17599,907,1189,TEST,8371.8955,17599,9227.1044921875,52.4297090299875,85139457.30974674,9227.1044921875
1579,2020-05-11,Nordeste,Maranhí£o,8144,545,399,TEST,1920.1559,8144,6223.8441162109375,76.42244739944668,38736235.582893506,6223.8441162109375
1580,2020-05-11,Nordeste,Paraí_ba,2525,184,139,TEST,1501.2101,2525,1023.7899169921875,40.54613532642327,1048145.7941348702,1023.7899169921875
1581,2020-05-11,Nordeste,Pernambuco,13768,493,1087,TEST,4017.3533,13768,9750.646728515625,70.82108315307688,95075111.62431246,9750.646728515625
1582,2020-05-11,Nordeste,Piauí_,1332,54,45,TEST,4253.023,1332,2921.02294921875,219.29601720861487,8532375.069862604,2921.02294921875
1583,2020-05-11,Nordeste,Rio Grande do Norte,1989,61,92,TEST,3036.8845,1989,1047.884521484375,52.6839880082642,1098061.9703665376,1047.884521484375
1584,2020-05-11,Nordeste,Sergipe,1800,29,37,TEST,57.355606,1800,1742.6443939208984,96.81357744004991,3036809.483663935,1742.6443939208984
1585,2020-05-11,Norte,Acre,1460,13,45,TEST,3496.7078,1460,2036.707763671875,139.5005317583476,4148178.51460129,2036.707763671875
1586,2020-05-11,Norte,Amapíç,2671,58,73,TEST,5702.7593,2671,3031.75927734375,113.50652479759454,9191564.315759897,3031.75927734375
1587,2020-05-11,Norte,Amazonas,12919,320,1035,TEST,5268.1133,12919,7650.88671875,59.22197320806564,58536067.58314514,7650.88671875
1588,2020-05-11,Norte,Paríç,7563,307,708,TEST,4698.019,7563,2864.98095703125,37.88154114810591,8208115.884151697,2864.98095703125
1589,2020-05-11,Norte,RondíÇnia,1396,94,47,TEST,927.4338,1396,468.56622314453125,33.56491569803232,219554.30547193065,468.56622314453125
1590,2020-05-11,Norte,Roraima,1295,5,24,TEST,847.91656,1295,447.08343505859375,34.523817379041986,199883.59790379182,447.08343505859375
1591,2020-05-11,Norte,Tocantins,747,59,12,TEST,683.4638,747,63.53619384765625,8.505514571306058,4036.847928646952,63.53619384765625
1592,2020-05-11,Sudeste,Espí_rito Santo,4819,220,196,TEST,3445.199,4819,1373.801025390625,28.5080104874585,1887329.2573643327,1373.801025390625
1593,2020-05-11,Sudeste,Minas Gerais,3320,83,121,TEST,2406.7292,3320,913.270751953125,27.508155179310993,834063.4663730264,913.270751953125
1594,2020-05-11,Sudeste,Rio de Janeiro,17939,877,1770,TEST,14407.18,17939,3531.8203125,19.687944213724286,12473754.719787598,3531.8203125
1595,2020-05-11,Sudeste,Sí£o Paulo,46131,687,3743,TEST,32820.484,46131,13310.515625,28.853733118727103,177169826.20336914,13310.515625
1596,2020-05-11,Sul,Paraníç,1849,14,111,TEST,2132.225,1849,283.22509765625,15.317744600121687,80216.45594239235,283.22509765625
1597,2020-05-11,Sul,Rio Grande do Sul,2576,34,105,TEST,1885.3187,2576,690.6812744140625,26.81216127383783,477040.6228262335,690.6812744140625
1598,2020-05-11,Sul,Santa Catarina,3529,100,69,TEST,2214.422,3529,1314.577880859375,37.25071920825659,1728115.0048447251,1314.577880859375
1599,2020-05-12,Centro-Oeste,Distrito Federal,2979,196,46,TEST,1648.8635,2979,1330.136474609375,44.65043553572927,1769263.0410862565,1330.136474609375
1600,2020-05-12,Centro-Oeste,Goiíçs,1115,15,52,TEST,2610.0913,1115,1495.09130859375,134.08890660033632,2235298.021032572,1495.09130859375
1601,2020-05-12,Centro-Oeste,Mato Grosso,591,50,19,TEST,1491.2284,591,900.2283935546875,152.3229092309116,810411.1605620533,900.2283935546875
1602,2020-05-12,Centro-Oeste,Mato Grosso do Sul,405,20,12,TEST,898.42633,405,493.42633056640625,121.83366186824846,243469.54369622841,493.42633056640625
1603,2020-05-12,Nordeste,Alagoas,2580,237,150,TEST,1686.0215,2580,893.978515625,34.650330062984494,799197.5863990784,893.978515625
1604,2020-05-12,Nordeste,Bahia,6204,396,225,TEST,5044.3706,6204,1159.62939453125,18.691640788704866,1344740.3326609135,1159.62939453125
1605,2020-05-12,Nordeste,Cearíç,18412,813,1280,TEST,8436.665,18412,9975.3349609375,54.17844319431621,99507307.58290195,9975.3349609375
1606,2020-05-12,Nordeste,Maranhí£o,8526,382,423,TEST,1923.1903,8526,6602.8096923828125,77.44322885741042,43597095.83382441,6602.8096923828125
1607,2020-05-12,Nordeste,Paraí_ba,2777,252,154,TEST,1586.1993,2777,1190.8006591796875,42.88083036297038,1418006.2099027783,1190.8006591796875
1608,2020-05-12,Nordeste,Pernambuco,14309,541,1157,TEST,4044.456,14309,10264.5439453125,71.73487976317352,105360862.4052515,10264.5439453125
1609,2020-05-12,Nordeste,Piauí_,1443,111,49,TEST,4358.133,1443,2915.1328125,202.01890592515593,8497999.31451416,2915.1328125
1610,2020-05-12,Nordeste,Rio Grande do Norte,2033,44,93,TEST,3204.1538,2033,1171.15380859375,57.607172090199214,1371601.243383646,1171.15380859375
1611,2020-05-12,Nordeste,Sergipe,2032,232,37,TEST,58.682938,2032,1973.3170623779297,97.11206015639418,3893980.228671862,1973.3170623779297
1612,2020-05-12,Norte,Acre,1590,130,51,TEST,3809.4236,1590,2219.423583984375,139.5863889298349,4925841.045146048,2219.423583984375
1613,2020-05-12,Norte,Amapíç,2910,239,86,TEST,5721.2163,2910,2811.21630859375,96.60537142933849,7902937.13370347,2811.21630859375
1614,2020-05-12,Norte,Amazonas,14168,1249,1098,TEST,5247.253,14168,8920.7470703125,62.96405329130788,79579728.29248905,8920.7470703125
1615,2020-05-12,Norte,Paríç,8616,1053,864,TEST,4880.417,8616,3735.5830078125,43.35634874434192,13954580.408257484,3735.5830078125
1616,2020-05-12,Norte,RondíÇnia,1460,64,50,TEST,973.0458,1460,486.9542236328125,33.35302901594606,237124.41591383517,486.9542236328125
1617,2020-05-12,Norte,Roraima,1328,33,27,TEST,892.113,1328,435.88702392578125,32.82281806670039,189997.4976268746,435.88702392578125
1618,2020-05-12,Norte,Tocantins,828,81,14,TEST,725.12946,828,102.87054443359375,12.423978796327747,10582.348912063986,102.87054443359375
1619,2020-05-12,Sudeste,Espí_rito Santo,5087,268,212,TEST,3516.58,5087,1570.419921875,30.871238880971102,2466218.731021881,1570.419921875
1620,2020-05-12,Sudeste,Minas Gerais,3435,115,127,TEST,2400.8896,3435,1034.1103515625,30.105104848981078,1069384.2192087173,1034.1103515625
1621,2020-05-12,Sudeste,Rio de Janeiro,18486,547,1928,TEST,14850.058,18486,3635.9423828125,19.668626976157633,13220077.01113224,3635.9423828125
1622,2020-05-12,Sudeste,Sí£o Paulo,47719,1588,3949,TEST,33386.035,47719,14332.96484375,30.036180229573127,205433881.21217346,14332.96484375
1623,2020-05-12,Sul,Paraníç,1906,57,113,TEST,2247.8582,1906,341.858154296875,17.935894768986095,116866.997659266,341.858154296875
1624,2020-05-12,Sul,Rio Grande do Sul,2917,341,111,TEST,1886.4344,2917,1030.5655517578125,35.32963838730931,1062065.3564698845,1030.5655517578125
1625,2020-05-12,Sul,Santa Catarina,3733,204,73,TEST,2303.1714,3733,1429.82861328125,38.30240057008438,2044409.8633577824,1429.82861328125
1626,2020-05-13,Centro-Oeste,Distrito Federal,3192,213,48,TEST,1668.0591,3192,1523.94091796875,47.742509961427004,2322395.9214594364,1523.94091796875
1627,2020-05-13,Centro-Oeste,Goiíçs,1134,19,61,TEST,2698.239,1134,1564.239013671875,137.9399482955798,2446843.6918931603,1564.239013671875
1628,2020-05-13,Centro-Oeste,Mato Grosso,661,70,20,TEST,1654.0676,661,993.067626953125,150.2371599021369,986183.311702311,993.067626953125
1629,2020-05-13,Centro-Oeste,Mato Grosso do Sul,430,25,13,TEST,1057.7932,430,627.793212890625,145.99842160247093,394124.3181515336,627.793212890625
1630,2020-05-13,Nordeste,Alagoas,2761,181,164,TEST,1763.3905,2761,997.6094970703125,36.132180263321715,995224.7086448818,997.6094970703125
1631,2020-05-13,Nordeste,Bahia,6547,343,236,TEST,5221.0474,6547,1325.95263671875,20.252827809970217,1758150.3948214054,1325.95263671875
1632,2020-05-13,Nordeste,Cearíç,19156,744,1389,TEST,8497.666,19156,10658.333984375,55.63966373133744,113600083.32248306,10658.333984375
1633,2020-05-13,Nordeste,Maranhí£o,9112,586,444,TEST,1926.2253,9112,7185.774658203125,78.86056473006063,51635357.43847424,7185.774658203125
1634,2020-05-13,Nordeste,Paraí_ba,3045,268,157,TEST,1671.1903,3045,1373.8096923828125,45.11690286971469,1887353.070884958,1373.8096923828125
1635,2020-05-13,Nordeste,Pernambuco,14901,592,1224,TEST,4071.5574,14901,10829.442626953125,72.67594541945591,117276827.6104694,10829.442626953125
1636,2020-05-13,Nordeste,Piauí_,1612,169,57,TEST,4463.2456,1612,2851.24560546875,176.87627825488525,8129601.502704859,2851.24560546875
1637,2020-05-13,Nordeste,Rio Grande do Norte,2367,334,105,TEST,3371.4216,2367,1004.421630859375,42.434373927307774,1008862.8125382066,1004.421630859375
1638,2020-05-13,Nordeste,Sergipe,2268,236,42,TEST,64.53601,2268,2203.4639892578125,97.15449688085593,4855253.551955953,2203.4639892578125
1639,2020-05-13,Norte,Acre,1694,104,52,TEST,4087.0144,1694,2393.014404296875,141.26413248505756,5726517.9391723275,2393.014404296875
1640,2020-05-13,Norte,Amapíç,3005,95,94,TEST,5737.807,3005,2732.80712890625,90.94200096193843,7468234.803800821,2732.80712890625
1641,2020-05-13,Norte,Amazonas,15816,1648,1160,TEST,5226.394,15816,10589.60595703125,66.95501996099678,112139754.32519174,10589.60595703125
1642,2020-05-13,Norte,Paríç,9618,1002,946,TEST,5033.884,9618,4584.1162109375,47.66184457202641,21014121.435379982,4584.1162109375
1643,2020-05-13,Norte,RondíÇnia,1612,152,50,TEST,1031.9349,1612,580.0650634765625,35.98418507919122,336475.4778660685,580.0650634765625
1644,2020-05-13,Norte,Roraima,1411,83,29,TEST,936.3099,1411,474.69012451171875,33.64210662733655,225330.71430895105,474.69012451171875
1645,2020-05-13,Norte,Tocantins,932,104,21,TEST,770.84827,932,161.1517333984375,17.290958519145654,25969.881177321076,161.1517333984375
1646,2020-05-13,Sudeste,Espí_rito Santo,5401,314,233,TEST,3587.9646,5401,1813.035400390625,33.568513245521665,3287097.363069594,1813.035400390625
1647,2020-05-13,Sudeste,Minas Gerais,3733,298,135,TEST,2375.2625,3733,1357.737548828125,36.37121748802907,1843451.2514978051,1357.737548828125
1648,2020-05-13,Sudeste,Rio de Janeiro,18728,242,2050,TEST,15292.94,18728,3435.0595703125,18.341838799191052,11799634.251595497,3435.0595703125
1649,2020-05-13,Sudeste,Sí£o Paulo,51097,3378,4118,TEST,33951.57,51097,17145.4296875,33.55466991702057,293965759.16900635,17145.4296875
1650,2020-05-13,Sul,Paraníç,1996,90,117,TEST,2320.8083,1996,324.808349609375,16.272963407283317,105500.46397596598,324.808349609375
1651,2020-05-13,Sul,Rio Grande do Sul,2917,0,111,TEST,1882.612,2917,1034.387939453125,35.46067670391241,1069958.4092860818,1034.387939453125
1652,2020-05-13,Sul,Santa Catarina,3828,95,73,TEST,2391.9187,3828,1436.081298828125,37.51518544483085,2062329.4968438745,1436.081298828125
1653,2020-05-14,Centro-Oeste,Distrito Federal,3416,224,51,TEST,1687.2543,3416,1728.7457275390625,50.6073105251482,2988561.7904845625,1728.7457275390625
1654,2020-05-14,Centro-Oeste,Goiíçs,1423,289,64,TEST,2759.5122,1423,1336.51220703125,93.92215088062193,1786264.8795435429,1336.51220703125
1655,2020-05-14,Centro-Oeste,Mato Grosso,719,58,23,TEST,1816.9076,719,1097.9075927734375,152.69924795179938,1205401.0822695643,1097.9075927734375
1656,2020-05-14,Centro-Oeste,Mato Grosso do Sul,452,22,14,TEST,1217.1605,452,765.1605224609375,169.28330142941095,585470.6251326948,765.1605224609375
1657,2020-05-14,Nordeste,Alagoas,2972,211,177,TEST,1840.7578,2972,1131.2421875,38.063330669582776,1279708.8867797852,1131.2421875
1658,2020-05-14,Nordeste,Bahia,6955,408,262,TEST,5335.22,6955,1619.77978515625,23.2894289742092,2623686.5524008274,1619.77978515625
1659,2020-05-14,Nordeste,Cearíç,21077,1921,1413,TEST,8516.286,21077,12560.7138671875,59.59441033917303,157771532.85335636,12560.7138671875
1660,2020-05-14,Nordeste,Maranhí£o,9801,689,470,TEST,1929.2623,9801,7871.7376708984375,80.31565830934025,61964253.95944156,7871.7376708984375
1661,2020-05-14,Nordeste,Paraí_ba,3361,316,160,TEST,1756.182,3361,1604.8179931640625,47.7482294901536,2575440.791183129,1604.8179931640625
1662,2020-05-14,Nordeste,Pernambuco,15588,687,1298,TEST,4098.6606,15588,11489.33935546875,73.70630841332274,132004918.82512307,11489.33935546875
1663,2020-05-14,Nordeste,Piauí_,1784,172,60,TEST,4561.23,1784,2777.22998046875,155.6743262594591,7713006.3644144535,2777.22998046875
1664,2020-05-14,Nordeste,Rio Grande do Norte,2537,170,117,TEST,3538.6917,2537,1001.691650390625,39.48331298346965,1003386.1624622941,1001.691650390625
1665,2020-05-14,Nordeste,Sergipe,2494,226,47,TEST,91.18164,2494,2402.818359375,96.3439598787089,5773536.068149567,2402.818359375
1666,2020-05-14,Norte,Acre,1740,46,55,TEST,4341.2656,1740,2601.265625,149.49802442528735,6766582.851806641,2601.265625
1667,2020-05-14,Norte,Amapíç,3428,423,101,TEST,5744.012,3428,2316.01220703125,67.56161630779609,5363912.543117762,2316.01220703125
1668,2020-05-14,Norte,Amazonas,17181,1365,1235,TEST,5205.5366,17181,11975.46337890625,69.70178324257174,143411723.1395247,11975.46337890625
1669,2020-05-14,Norte,Paríç,10867,1249,1063,TEST,5170.9966,10867,5696.00341796875,52.41560152727293,32444454.937511683,5696.00341796875
1670,2020-05-14,Norte,RondíÇnia,1686,74,56,TEST,1090.8243,1686,595.1756591796875,35.30104740093046,354234.06527997553,595.1756591796875
1671,2020-05-14,Norte,Roraima,1500,89,37,TEST,980.5069,1500,519.4931030273438,34.63287353515625,269873.0840929784,519.4931030273438
1672,2020-05-14,Norte,Tocantins,1029,97,23,TEST,816.5669,1029,212.43310546875,20.644616663629737,45127.82429909706,212.43310546875
1673,2020-05-14,Sudeste,Espí_rito Santo,5813,412,249,TEST,3659.3464,5813,2153.653564453125,37.04891733103604,4638223.675681651,2153.653564453125
1674,2020-05-14,Sudeste,Minas Gerais,3950,217,139,TEST,2406.0916,3950,1543.908447265625,39.086289804193036,2383653.293538153,1543.908447265625
1675,2020-05-14,Sudeste,Rio de Janeiro,19467,739,2247,TEST,15735.824,19467,3731.17578125,19.166670679868496,13921672.710586548,3731.17578125
1676,2020-05-14,Sudeste,Sí£o Paulo,54286,3189,4315,TEST,34517.11,54286,19768.890625,36.41618580296946,390809036.5432129,19768.890625
1677,2020-05-14,Sul,Paraníç,2063,67,119,TEST,2393.757,2063,330.757080078125,16.032820168595492,109400.2460218072,330.757080078125
